cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,0,0,1,,,,,,,,,,,,,28.186556200002087,30.32928379999794,34.29530320000049,4.5,38.53238969999802,43.03369509999902,43.032420560005264,0.30242290000023786,43.47813860000315,43.47813860000315,m,0.8436816000030376,46.97853240000404,46.97853240000404,69,2.583,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,5,46.97853240000404,51.97807440000179,51.97797346000225,0.3050890999948024,52.4222391000003,52.4222391000003,m,0.7680440000040107,57.12405650000437,57.12405650000437,71,3.878,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,3.4,57.12405650000437,60.5280797000014,60.52801026000161,0.3047191000005114,60.97192780000478,60.97192780000478,n,1.0975165999989258,65.54722860000038,65.54722860000038,29,3.412,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,5,65.54722860000038,70.54965530000482,70.54972056000479,0.30502980000164825,70.99428160000389,70.99428160000389,n,0.9417250999977114,75.90261579999788,75.90261579999788,24,3.942,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,6,,,,,,,,3.3,90.31633000000147,93.61541460000444,93.61540446000508,0.30532210000092164,94.06399870000314,94.06399870000314,n,0.9239611000011791,98.12961570000334,98.12961570000334,16,3.072,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,0,,,,,,,,3.7,98.12961570000334,101.8317132000011,101.83171466000276,0.30499699999927543,102.28311380000378,102.28311380000378,m,0.6672955000030925,106.74121770000056,106.74121770000056,75,3.734,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,7,,,,,,,,4.4,106.74121770000056,111.14503540000442,111.14495796000192,0.30505849999462953,111.5964546000032,111.5964546000032,n,0.6344077999965521,114.97390779999841,114.97390779999841,21,2.678,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,1,,,,,,,,4.3,114.97390779999841,119.27819470000395,119.27834986000452,0.30474690000119153,119.72243719999824,119.72243719999824,m,0.6891832000037539,123.31266690000484,123.31266690000484,73,2.844,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,3,,,,,,,,5,123.31266690000484,128.31371580000268,128.31370836000207,0.3052488999965135,128.757981499999,128.757981499999,m,0.6021731000000727,133.3192459999991,133.3192459999991,69,3.88,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,8,,,,,,,,4.4,133.3192459999991,137.72453870000027,137.72460976000076,0.30495329999394016,138.16872570000123,138.16872570000123,n,0.512754399998812,140.61970020000444,140.61970020000444,27,1.886,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,2,,,,,,,,5,140.61970020000444,145.6213448999988,145.6213592600041,0.3050284000055399,146.0655040999991,146.0655040999991,m,0.5307453000059468,151.03768200000195,151.03768200000195,73,4.379,,,sub-024,30,80,700,bloc_loop.csv,2023-06-14_10h24.38.537,PainUncertainty,2022.2.5,143.89441602000426,
