cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,0,0,3,,,,,,,,,,,,,24.812044100002822,27.354264900001,217.641631100003,3.8,219.5963343000003,223.40439990000232,223.40570274000277,0.3053643000021111,223.8469040000018,223.8469040000018,m,1.5182710999979463,228.9579448000004,228.9579448000004,70,3.508,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,4.6,228.9579448000004,233.5615727000004,233.56019112000178,0.30404600000110804,234.00809840000147,234.00809840000147,n,0.9799920000004931,238.8201018000036,238.8201018000036,35,3.781,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,3.2,238.8201018000036,242.01905080000142,242.01912651999993,0.30488490000061574,242.46344000000317,242.46344000000317,n,1.8414223999971,246.7683793000033,246.7683793000033,35,2.385,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,3.3,246.7683793000033,250.06881010000143,250.06873442000034,0.3051845999980287,250.5130541000035,250.5130541000035,m,0.8331042999961937,254.37296410000272,254.37296410000272,70,3.004,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,5,,,,,,,,3.6,281.69853780000267,285.302199400001,285.30223242000176,0.3050212999987707,285.7465372000006,285.7465372000006,n,0.7812896999967052,288.58665910000127,288.58665910000127,30,2.003,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,10,,,,,,,,4.8,288.58665910000127,293.3863838000034,293.3863750200024,0.3052080000015849,293.8325823000014,293.8325823000014,n,1.5425872999949206,298.89865270000155,298.89865270000155,32,3.441,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,0,,,,,,,,3.6,298.89865270000155,302.4985376000004,302.49860412000163,0.3050880999981018,302.94278190000114,302.94278190000114,m,0.9881316999963019,305.10060350000276,305.10060350000276,70,1.108,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,11,,,,,,,,4.1,305.10060350000276,309.20078750000175,309.20088712000035,0.30507500000021537,309.64498260000255,309.64498260000255,m,1.2765721999967354,313.34926720000294,313.34926720000294,71,2.379,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,3,313.34926720000294,316.3543426000033,316.3543809200008,0.3054364000017813,316.79893600000287,316.79893600000287,m,1.0080631999953766,319.2825617000017,319.2825617000017,72,1.393,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,9,,,,,,,,4.2,319.2825617000017,323.48758440000165,323.4875429200027,0.30505660000198986,323.9354923000028,323.9354923000028,n,0.7541010999993887,326.6839925000022,326.6839925000022,28,1.92,,,sub-032,45,80,700,bloc_loop.csv,2023-06-28_17h57.20.465,PainUncertainty,2022.2.5,143.10328050022756,
