cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,0,0,1,,,,,,,,,,,,,32.69360040000174,303.7496069999979,337.8859783000007,4,347.42403610000474,351.4353531000015,351.43570957999907,0.30397029999585357,351.87340279999626,351.87340279999626,m,1.3011531000011018,355.75966730000073,355.75966730000073,55,2.499,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,4.4,355.75966730000073,360.15961949999473,360.15959308999953,0.30490389998885803,360.60744319999503,360.60744319999503,n,0.8485565000082715,363.9220573999992,363.9220573999992,35,2.414,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,3.3,363.9220573999992,367.2267837000036,367.22930117999783,0.30046489999222104,367.6671148999958,367.6671148999958,n,0.838869799998065,371.1942341000031,371.1942341000031,34,2.616,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,4.6,371.1942341000031,375.80000799999834,375.79996328999476,0.305499800000689,376.24814160000096,376.24814160000096,m,0.638629300003231,378.89635499999713,378.89635499999713,64,1.983,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,9,,,,,,,,3.6,413.60212629999296,417.2082051999969,417.2080901899964,0.30047950000152923,417.65377219999937,417.65377219999937,n,0.5713326000040979,420.00841420000506,420.00841420000506,32,1.713,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,4,,,,,,,,3.9,420.00841420000506,423.91005729999597,423.90991099000456,0.3048877000110224,424.3546523000041,424.3546523000041,m,0.5330805000048713,427.1675619999951,427.1675619999951,59,2.215,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,1,,,,,,,,4.2,427.1675619999951,431.36934779999865,431.36912768999827,0.3054768000001786,431.81621989999985,431.81621989999985,m,0.4659326000037254,434.64373999999225,434.64373999999225,59,2.304,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,11,,,,,,,,4,434.64373999999225,438.6481244999959,438.64776769000235,0.30546260000846814,439.094915200003,439.094915200003,m,0.6297906000036164,441.1292248000027,441.1292248000027,63,1.359,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,2,,,,,,,,5,441.1292248000027,446.1349272000007,446.13475658999886,0.30517029999464285,446.5794220000025,446.5794220000025,m,0.9133541000119294,450.55970259999594,450.55970259999594,62,2.983,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,6,,,,,,,,3.9,450.55970259999594,454.4622903000054,454.462167989993,0.3050428999995347,454.9065177999946,454.9065177999946,n,0.9423013000123319,457.93853029999445,457.93853029999445,34,2.033,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,8,,,,,,,,4.6,457.93853029999445,462.5400131999995,462.5397901899916,0.30499250000866596,462.9839773000058,462.9839773000058,n,0.5726106000147411,466.53522379999777,466.53522379999777,26,2.913,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,10,,,,,,,,5,466.53522379999777,471.54098939999676,471.54074759000576,0.30499069999495987,471.98508059999585,471.98508059999585,n,0.45503699999972014,475.21342389999336,475.21342389999336,29,2.69,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,3,,,,,,,,4.8,475.21342389999336,480.014307700003,480.014049290002,0.30502440000418574,480.4583963999976,480.4583963999976,m,0.5135590999925626,482.9773694999967,482.9773694999967,66,1.947,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,0,,,,,,,,3.3,482.9773694999967,486.2788575999948,486.27872249000137,0.30506009999953676,486.723287599998,486.723287599998,m,0.3580934999990859,488.7287962000046,488.7287962000046,61,1.574,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,7,,,,,,,,3.3,488.7287962000046,492.0294298000008,492.0292563899922,0.30538580000575166,492.473711000006,492.473711000006,n,0.5682387000051676,494.386502699992,494.386502699992,25,1.281,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,5,,,,,,,,4.6,494.386502699992,498.9886655999944,498.9884440899979,0.3009789999923669,499.43498080000427,499.43498080000427,n,0.9154324000046472,502.50653009999223,502.50653009999223,27,2.101,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,8,,,,,,,,3.8,502.50653009999223,506.3106273999947,506.30912979000203,0.30488909999257885,506.75319989999844,506.75319989999844,n,0.547609300010663,509.82180539999536,509.82180539999536,27,2.457,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,6,,,,,,,,4,509.82180539999536,513.8237265999996,513.8234987899989,0.3052929999976186,514.2678954999938,514.2678954999938,n,0.5183486999958404,516.5648372999931,516.5648372999931,28,1.706,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,0,,,,,,,,3.5,516.5648372999931,520.0675900999995,520.0673373899983,0.3052021000039531,520.5152423000036,520.5152423000036,m,0.5455297000080463,523.7538223999945,523.7538223999945,68,2.643,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,3,,,,,,,,4.1,523.7538223999945,527.8532587000009,527.8531370899939,0.30503490001137834,528.2975944999998,528.2975944999998,m,0.4198296000031405,529.874014699999,529.874014699999,69,1.1,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,1,,,,,,,,4.3,529.874014699999,534.1734396000029,534.1733742900026,0.30523640000319574,534.6212561999928,534.6212561999928,m,0.4448984999980894,536.968343099994,536.968343099994,68,1.838,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,11,,,,,,,,3.8,536.968343099994,540.7714718999996,540.7713409899945,0.30558109999401495,541.2204240999927,541.2204240999927,m,0.5269370000096387,543.1377744999991,543.1377744999991,69,1.31,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,9,,,,,,,,3.7,543.1377744999991,546.8417530999941,546.8415561899958,0.3049479000037536,547.2858643,547.2858643,n,0.570880200008105,549.5276530000046,549.5276530000046,27,1.614,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,5,,,,,,,,3.9,549.5276530000046,553.4328129999994,553.4325437900036,0.30558519999613054,553.8801217999935,553.8801217999935,n,0.6406453000017791,556.6887258999996,556.6887258999996,26,2.087,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,2,,,,,,,,4.3,556.6887258999996,560.9921804999976,560.9905131899934,0.30432670000300277,561.4363818000056,561.4363818000056,m,0.7772900000054506,563.8127225999997,563.8127225999997,62,1.525,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,10,,,,,,,,3.8,563.8127225999997,567.6150443000006,567.6148606900017,0.3055114000017056,568.0630479000029,568.0630479000029,n,0.5078764999998384,570.9539306000006,570.9539306000006,25,2.329,,,sub-043,105,210,700,bloc_loop.csv,2023-08-23_08h31.49.615,PainUncertainty,2022.2.5,143.95158620256154,
