cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,0,0,0,,,,,,,,,,,,,49.53384449999976,52.817499800001315,60.811431000000084,4.1,62.0933100000002,66.19581339999968,66.19452308000018,0.30202420000023267,66.63965269999971,66.63965269999971,n,1.3062964999990072,70.97047790000033,70.97047790000033,21,2.961,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,4.2,70.97047790000033,75.17440840000017,75.17443838000054,0.3051428999988275,75.61855819999982,75.61855819999982,m,0.7104319999980362,79.20363329999964,79.20363329999964,72,2.816,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,4.9,79.20363329999964,84.10612180000135,84.10619597999994,0.3050712000003841,84.55041750000055,84.55041750000055,m,0.7483572999990429,88.56922670000131,88.56922670000131,77,3.206,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,3.5,88.56922670000131,92.07251770000039,92.07247718000053,0.3050075999999535,92.51650680000057,92.51650680000057,n,0.8650036999988515,96.32801050000126,96.32801050000126,29,2.921,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,3,,,,,,,,4.9,146.4655352000009,151.3711604,151.37151517999973,0.3047129999995377,151.81538660000115,151.81538660000115,m,0.8002576999988378,155.0962309000006,155.0962309000006,74,2.407,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,10,,,,,,,,4.4,155.0962309000006,159.49714310000127,159.49734528000135,0.3050171000013506,159.9414987,159.9414987,n,0.7929264999984298,162.86328230000072,162.86328230000072,23,2.073,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,1,,,,,,,,4.4,162.86328230000072,167.26902230000087,167.26907658000073,0.3053236999985529,167.71354190000056,167.71354190000056,m,0.7193615999985923,170.93632919999982,170.93632919999982,74,2.441,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,0,,,,,,,,4.9,170.93632919999982,175.83987900000102,175.83982308000031,0.3000838999996631,176.28433940000104,176.28433940000104,m,0.6524131999976817,179.9498080000012,179.9498080000012,80,2.962,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,4.3,179.9498080000012,184.25023280000096,184.25040488000104,0.30499649999910616,184.69454890000088,184.69454890000088,m,0.8835524999976769,188.69302700000117,188.69302700000117,77,3.06,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,8,,,,,,,,3.4,188.69302700000117,192.0983952000006,192.09854858000017,0.30484939999951166,192.54311360000065,192.54311360000065,n,0.6596366999983729,195.9827008000011,195.9827008000011,24,2.719,,,sub-031,35,85,700,bloc_loop.csv,2023-06-28_10h40.01.516,PainUncertainty,2022.2.5,143.90787593294348,
