cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,0,0,0,,,,,,,,,,,,,30.475230900000042,227.15720020000026,252.09094809999988,3.2,281.8017319999999,285.0146085000001,285.01866536000017,0.3071690000001581,285.4561370000001,285.4561370000001,m,2.348377899999832,292.79131989999996,292.79131989999996,51,4.924,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,4.3,292.79131989999996,297.09972229999994,297.1037531400001,0.3048140999999305,297.54061809999985,297.54061809999985,m,1.9924572999998418,305.7204993999999,305.7204993999999,68,6.13,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,3.8,305.7204993999999,309.5215268000002,309.5214623199999,0.3053313000000344,309.96600579999995,309.96600579999995,n,1.5528184999998302,314.5930247000001,314.5930247000001,30,3.019,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,4.4,314.5930247000001,318.9951771000001,318.99520841999987,0.3049280000000181,319.4392114000002,319.4392114000002,m,0.9426441999999042,323.5142068,323.5142068,86,3.107,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,8,,,,,,,,4.8,368.2026083999999,373.0083245999999,373.00840362,0.30488470000000234,373.45258839999997,373.45258839999997,n,1.9977247000001626,379.1152035,379.1152035,38,3.609,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,9,,,,,,,,4.7,379.1152035,383.81528460000027,383.8153137200001,0.3050880999999208,384.2633294000002,384.2633294000002,n,0.7184250000000247,388.5624656,388.5624656,45,3.518,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,10,,,,,,,,4,388.5624656,392.5663948000001,392.56633542000003,0.3051654000000781,393.0105705000001,393.0105705000001,n,0.8877177999997912,398.2000281999999,398.2000281999999,23,4.241,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,7,,,,,,,,3.5,398.2000281999999,401.6994162000001,401.69946582000006,0.30509619999975257,402.14374959999986,402.14374959999986,n,0.8209753999999521,406.75070099999994,406.75070099999994,31,3.72,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,2,,,,,,,,3.1,406.75070099999994,409.8530980999999,409.8532056200001,0.30495890000020154,410.29719909999994,410.29719909999994,m,0.7231541000001016,414.5657879999999,414.5657879999999,83,3.497,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,4,,,,,,,,3.9,414.5657879999999,418.4653397000002,418.46537422000023,0.30516979999993055,418.9095534000003,418.9095534000003,m,0.7235240999998496,424.85915509999995,424.85915509999995,96,5.171,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,3,,,,,,,,4.3,424.85915509999995,429.16101750000007,429.1609603199999,0.3070736999998189,429.61292430000003,429.61292430000003,m,0.8016969999994217,432.22725130000026,432.22725130000026,84,1.761,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,5,,,,,,,,3.1,432.22725130000026,435.3284291,435.32856652000004,0.3051565999999184,435.77263600000015,435.77263600000015,n,0.654782300000079,438.89210980000007,438.89210980000007,20,2.407,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,1,,,,,,,,4.7,438.89210980000007,443.5933844000001,443.59333211999996,0.3055536000001666,444.04305680000016,444.04305680000016,m,1.172501999999895,447.0130466999999,447.0130466999999,88,1.741,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,0,,,,,,,,4.6,447.0130466999999,451.61565100000007,451.6155512200002,0.3004926000003252,452.05978240000013,452.05978240000013,m,0.717616899999939,455.8195000999999,455.8195000999999,92,2.977,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,6,,,,,,,,4.9,455.8195000999999,460.7207195000001,460.7207941199999,0.30468130000008387,461.16453760000013,461.16453760000013,n,0.7457577999998648,464.2115985999999,464.2115985999999,16,2.239,,,sub-048,55,85,700,bloc_loop.csv,2023-09-14_09h28.21.562,PainUncertainty,2022.2.5,143.2502625063379,
