cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,0,0,2,,,,,,,,,,,,,28.50220050000007,30.664969800000108,240.80168670000012,4.5,244.2684002000001,248.77366759999995,248.77477873999993,0.30536179999990054,249.21317120000003,249.21317120000003,m,2.1767970999999307,255.11172850000003,255.11172850000003,48,3.66,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,3.6,255.11172850000003,258.71563530000003,258.71393242,0.299377800000002,259.15247479999994,259.15247479999994,m,2.4255945999998403,267.1016667000001,267.1016667000001,70,5.448,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,3,267.1016667000001,270.1039559000001,270.10388272,0.3048976000000039,270.5552901000001,270.5552901000001,n,0.9672304999999142,273.5262895000001,273.5262895000001,20,1.934,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,3.1,273.5262895000001,276.625444,276.6256000200001,0.3015182999999979,277.0700928000001,277.0700928000001,m,2.3650275999998485,283.4646222000001,283.4646222000001,71,4.005,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,10,,,,,,,,4,333.89363750000007,337.8968606000001,337.8967999199999,0.3051932000000761,338.3409905000001,338.3409905000001,n,0.8979518999997254,341.72455949999994,341.72455949999994,23,2.428,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,8,,,,,,,,3.3,341.72455949999994,345.0301491,345.02999602,0.3047017000001233,345.4740673000001,345.4740673000001,n,1.6500292999996873,348.6129506,348.6129506,16,1.434,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,1,,,,,,,,5,348.6129506,353.61398150000014,353.61398682000004,0.3052165999999943,354.05812519999995,354.05812519999995,m,2.2228684999997768,359.051009,359.051009,71,2.705,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,2,,,,,,,,4.4,359.051009,363.45576370000003,363.4557282200001,0.3014709999999923,363.90019559999996,363.90019559999996,m,2.1468643999996857,367.9686336,367.9686336,69,1.865,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,6,,,,,,,,4.4,367.9686336,372.37350919999994,372.3734710200001,0.3051405999999588,372.8178944000001,372.8178944000001,n,1.1508568999997806,375.86384880000014,375.86384880000014,17,1.838,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,7,,,,,,,,4.1,375.86384880000014,379.96504230000005,379.96479251999995,0.3052170000000842,380.41227819999995,380.41227819999995,n,0.8199235999998109,383.2319010000001,383.2319010000001,15,1.941,,,sub-034,40,80,700,bloc_loop.csv,2023-06-29_18h52.40.751,PainUncertainty,2022.2.5,142.85959187893448,
