cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,,,,,,,,0,0,0,3,,,,,,,,,,,,,25.55973670000094,40.087353599999915,43.101078399999096,4.7,45.779220299999,50.48423890000049,50.48392881999898,0.30551329999798327,50.92877840000074,50.92877840000074,m,1.020400500001415,57.33001629999853,57.33001629999853,44,5.3,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,3.2,57.33001629999853,60.53376460000072,60.533833919999594,0.30501749999893946,60.97791109999889,60.97791109999889,n,0.9961207000014838,66.84124579999843,66.84124579999843,28,4.803,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,moderee,stimuli/330Hz,stimuli/moderee,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,3.3,66.84124579999843,70.14614050000091,70.14616412000105,0.29993649999960326,70.59047830000054,70.59047830000054,n,0.7876967999982298,74.77204619999975,74.77204619999975,28,3.308,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,forte,stimuli/330Hz,stimuli/forte,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,4.9,74.77204619999975,79.6750123999991,79.67528831999952,0.3048546999998507,80.12644240000009,80.12644240000009,m,0.8882755999984511,83.88348960000076,83.88348960000076,42,2.844,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,0,0,10,,,,,,,,4,105.28823499999999,109.28976200000034,109.28973172000114,0.30505540000012843,109.73380510000061,109.73380510000061,n,0.6114210999985517,114.0481581999993,114.0481581999993,25,3.628,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,1,1,0,,,,,,,,3.3,114.0481581999993,117.35311340000044,117.35325942000127,0.30499480000071344,117.79735710000023,117.79735710000023,m,0.6512987999958568,122.34444369999983,122.34444369999983,42,3.816,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,2,2,9,,,,,,,,4.8,122.34444369999983,127.14606379999896,127.14610542000155,0.3054190999973798,127.5951298,127.5951298,n,0.6275141000005533,131.51914060000126,131.51914060000126,25,3.232,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,3,3,7,,,,,,,,3.3,131.51914060000126,134.82054760000028,134.82058731999933,0.30519180000192137,135.26671799999895,135.26671799999895,n,0.47053669999877457,138.7917024999988,138.7917024999988,26,2.996,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,4,4,8,,,,,,,,4.2,138.7917024999988,142.99531449999995,142.9952235200006,0.30510119999962626,143.4393773999982,143.4393773999982,n,1.0208961999996973,150.09526030000052,150.09526030000052,22,5.574,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,5,5,6,,,,,,,,3.3,150.09526030000052,153.3994462999981,153.39941941999933,0.3048863000003621,153.84393089999867,153.84393089999867,n,0.5114309999989928,158.9680288999989,158.9680288999989,23,4.532,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,4,,,,,,,,4.2,158.9680288999989,163.1717892000015,163.17171981999928,0.3045568999987154,163.61569719999898,163.61569719999898,m,1.2670746000003419,169.16643009999825,169.16643009999825,43,4.206,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,5,,,,,,,,3.1,169.16643009999825,172.26955839999937,172.26958431999884,0.3051820000000589,172.7139285000012,172.7139285000012,n,0.8982762999985425,176.72817349999968,176.72817349999968,23,3.031,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,1,,,,,,,,4.1,176.72817349999968,180.83295920000091,180.83300841999954,0.30531300000075134,181.27712959999917,181.27712959999917,m,1.3932046000008995,185.45641980000073,185.45641980000073,42,2.72,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,2,,,,,,,,4.5,185.45641980000073,189.95960439999908,189.9594698199988,0.3049466000011307,190.4034032999989,190.4034032999989,m,1.043058099996415,195.5262604999989,195.5262604999989,42,4.025,,,sub-047,40,65,700,bloc_loop.csv,2023-09-12_16h24.27.654,PainUncertainty,2022.2.5,144.21815014076125,
